"Name","State","Notes","User","Tags","Created","Runtime","Sweep","additional_metrics","attack_type","diff_attack_steps","end","gen_seed","gt_folder","guidance_scale","image_folder","image_length","max_num_log_image","model_id","num_images","num_inference_steps","project_name","prompt_file","run_generation","run_name","run_no_w","start","target_clean_generated","use_attack","use_attack_prompt","vae_attack_name","vae_attack_quality","w_channel","w_injection","w_mask_shape","w_measurement","w_pattern","w_pattern_const","w_radius","w_seed","with_tracking","fid_att_w","fid_no_w","fid_w","psnr_att_w","psnr_no_w","psnr_w","ssim_att_w","ssim_no_w","ssim_w"
"s_150","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T16:27:54.000Z","5150","","true","diff","150","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_150","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.46116089089287","25.57027363207044","26.006997893876303","8.782162856845055","8.422959089309458","8.74762964247317","0.20129264256618917","0.19656116815134883","0.20547621877081693"
"s_140","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T13:37:00.000Z","5209","","true","diff","140","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_140","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.88241609004621","25.57027363207044","26.006997893876303","8.78927191380155","8.422959089309458","8.74762964247317","0.20582478510476648","0.19656116815134883","0.20547621877081693"
"s_130","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T11:03:16.000Z","4618","","true","diff","130","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_130","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.72088460785153","25.57027363207044","26.006997893876303","8.784315720942788","8.422959089309458","8.74762964247317","0.20213072599619628","0.19656116815134883","0.20547621877081693"
"s_120","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T08:28:11.000Z","4660","","true","diff","120","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_120","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.09349021860902","25.57027363207044","26.006997893876303","8.78999092583121","8.422959089309458","8.74762964247317","0.20620933332517744","0.19656116815134883","0.20547621877081693"
"s_110","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T06:10:03.000Z","4194","","true","diff","110","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_110","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.890808472865785","25.57027363207044","26.006997893876303","8.785379794538706","8.422959089309458","8.74762964247317","0.20292765804566443","0.19656116815134883","0.20547621877081693"
"s_100","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T03:51:40.000Z","4217","","true","diff","100","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_100","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.25919037487614","25.57027363207044","26.006997893876303","8.791225901359972","8.422959089309458","8.74762964247317","0.2066723203945905","0.19656116815134883","0.20547621877081693"
"s_90","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T01:51:08.000Z","3673","","true","diff","90","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_90","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.178986149789697","25.57027363207044","26.006997893876303","8.785547459431903","8.422959089309458","8.74762964247317","0.20328605304770173","0.19656116815134883","0.20547621877081693"
"s_80","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T23:51:10.000Z","3652","","true","diff","80","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_80","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.47613301347053","25.57027363207044","26.006997893876303","8.790871420310255","8.422959089309458","8.74762964247317","0.20695040305517615","0.19656116815134883","0.20547621877081693"
"s_70","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T22:06:09.000Z","3213","","true","diff","70","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_70","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.467959310692095","25.57027363207044","26.006997893876303","8.786403240440972","8.422959089309458","8.74762964247317","0.20376438319645823","0.19656116815134883","0.20547621877081693"
"s_60","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T20:22:26.000Z","3183","","true","diff","60","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_60","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.663928261636613","25.57027363207044","26.006997893876303","8.791186958132302","8.422959089309458","8.74762964247317","0.20715585091896355","0.19656116815134883","0.20547621877081693"
"s_50","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T18:54:42.000Z","2644","","true","diff","50","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_50","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.82761535438999","25.57027363207044","26.006997893876303","8.784374350755487","8.422959089309458","8.74762964247317","0.20372223603762687","0.19656116815134883","0.20547621877081693"
"s_40","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T17:27:05.000Z","2708","","true","diff","40","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_40","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.98753626900128","25.57027363207044","26.006997893876303","8.788845496731495","8.422959089309458","8.74762964247317","0.20687507235482336","0.19656116815134883","0.20547621877081693"
"s_30","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T16:14:46.000Z","2241","","true","diff","30","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_30","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","29.435167791715003","25.57027363207044","26.006997893876303","8.765485220092394","8.422959089309458","8.74762964247317","0.2004389127317816","0.19656116815134883","0.20547621877081693"
"s_20","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T15:06:38.000Z","1994","","true","diff","20","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_20","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.94325353156688","25.57027363207044","26.006997893876303","8.772674022281787","8.422959089309458","8.74762964247317","0.20388250517249107","0.19656116815134883","0.20547621877081693"
"s_10","finished","-","jurujin","tree_ring_watermark_fid","2024-01-07T13:57:07.000Z","2138","","true","diff","10","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_10","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.046658454919395","25.57027363207044","26.006997893876303","8.77779804683895","8.422959089309458","8.74762964247317","0.2068719363708049","0.19656116815134883","0.20547621877081693"
